Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Weekly_Sales
2,9,10/14/2011,71.67,3.274,NA,NA,NA,NA,NA,217.0048261,7.441,FALSE,30544.39
2,9,10/21/2011,64.53,3.353,NA,NA,NA,NA,NA,217.1650042,7.441,FALSE,29311.69
2,9,10/28/2011,65.87,3.372,NA,NA,NA,NA,NA,217.3251824,7.441,FALSE,26141.26
2,9,11/4/2011,55.53,3.332,NA,NA,NA,NA,NA,217.4853605,7.441,FALSE,36669.26
2,9,11/11/2011,59.33,3.297,10797.64,20445,443.32,4754.07,4787.16,217.6455387,7.441,FALSE,30855.18
2,9,11/18/2011,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,FALSE,30078.27
2,9,11/25/2011,56.36,3.236,919.71,62,77451.26,23,1589.43,218.1130269,7.441,TRUE,54610.62
2,9,12/2/2011,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93,218.3590319,7.441,FALSE,28887.97
2,9,12/9/2011,41.76,3.158,11472.59,40,306.43,4160.55,8899.08,218.605037,7.441,FALSE,34065.44
2,9,12/16/2011,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,FALSE,40147.55
2,9,12/23/2011,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,FALSE,66512.61
2,9,12/30/2011,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,TRUE,34616.08
2,9,1/6/2012,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,FALSE,20241.19
2,9,1/13/2012,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,FALSE,21620.99
2,9,1/20/2012,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,FALSE,20453.81
2,9,1/27/2012,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,FALSE,21078.2
2,9,2/3/2012,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,FALSE,24443.97
2,9,2/10/2012,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,TRUE,26580.46
2,9,2/17/2012,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,FALSE,23514.79
2,9,2/24/2012,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,FALSE,28121.12
2,9,3/2/2012,58.79,3.63,23901.27,2144.7,9,9799.63,4929.53,220.4866886,7.057,FALSE,35526.79
2,9,3/9/2012,57.11,3.669,11784.91,368.32,3,2498.17,7746,220.6974332,7.057,FALSE,35665.88
2,9,3/16/2012,63.68,3.734,5965.99,230.42,3,2650.77,2073.81,220.8498468,7.057,FALSE,45122.05
2,9,3/23/2012,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,FALSE,37671.6
2,9,3/30/2012,66.83,3.845,14369.3,164.77,17,1017.31,3470.49,220.9991248,7.057,FALSE,45710.68
2,9,4/6/2012,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,FALSE,51204.54
2,9,4/13/2012,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,FALSE,44484.71
2,9,4/20/2012,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,FALSE,35971.85
2,9,4/27/2012,67.2,3.814,3076.68,NA,38.32,108.71,2708.9,221.255812,6.891,FALSE,39796.72
2,9,5/4/2012,76.73,3.749,23731.47,NA,78.09,7931.42,4443.52,221.3095166,6.891,FALSE,34498.57
2,9,5/11/2012,73.87,3.688,16519.5,NA,117.38,5131.02,3634.25,221.3632212,6.891,FALSE,31940.67
2,9,5/18/2012,71.27,3.63,9262.12,NA,42.67,3694.8,4612.01,221.380331,6.891,FALSE,38244.39
2,9,5/25/2012,78.19,3.561,10701.32,NA,1030.53,3595.04,14920.27,221.3828029,6.891,FALSE,42097.06
2,9,6/1/2012,78.38,3.501,13091.33,21,245.37,2993.15,5521.72,221.3852748,6.891,FALSE,41354.92
2,9,6/8/2012,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,FALSE,36121.95
2,9,6/15/2012,80.56,3.393,8573.41,195,0.19,4455.38,5288.61,221.4009901,6.891,FALSE,35735
2,9,6/22/2012,81.04,3.346,12126.02,314,60.99,6058.6,36430.33,221.4411622,6.891,FALSE,38207.85
2,9,6/29/2012,86.32,3.286,8495.34,275.8,NA,1935.16,5686.13,221.4813343,6.891,FALSE,32875.26
2,9,7/6/2012,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,FALSE,38294.7
2,9,7/13/2012,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,FALSE,26661.17
2,9,7/20/2012,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,FALSE,30276.28
2,9,7/27/2012,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,FALSE,26517.89
2,9,8/3/2012,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,FALSE,29268.64
2,9,8/10/2012,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,FALSE,27676.98
2,9,8/17/2012,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,FALSE,32432.82
2,9,8/24/2012,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,FALSE,37352.01
2,9,8/31/2012,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,FALSE,60120
2,9,9/7/2012,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,TRUE,42192.57
2,9,9/14/2012,75.88,3.717,8325.93,NA,37.32,1808.69,9314.55,222.2174395,6.565,FALSE,34082.12
2,9,9/21/2012,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,FALSE,36253.12
2,9,9/28/2012,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,FALSE,34771.23
2,9,10/5/2012,70.27,3.617,6037.76,NA,10.04,3027.37,3853.4,222.8159296,6.17,FALSE,34945.8
2,9,10/12/2012,60.97,3.601,2145.5,NA,33.31,586.83,10421.01,223.0154263,6.17,FALSE,32922.31
2,9,10/19/2012,68.08,3.594,4461.89,NA,1.14,1579.67,2642.29,223.0598077,6.17,FALSE,36812.56
2,9,10/26/2012,69.79,3.506,6152.59,129.77,200,272.29,2924.15,223.0783366,6.17,FALSE,34790
2,10,2/5/2010,40.19,2.572,NA,NA,NA,NA,NA,210.7526053,8.324,FALSE,39602.47
2,10,2/12/2010,38.49,2.548,NA,NA,NA,NA,NA,210.8979935,8.324,TRUE,37984.44
2,10,2/19/2010,39.69,2.514,NA,NA,NA,NA,NA,210.9451605,8.324,FALSE,38889.43
2,10,2/26/2010,46.1,2.561,NA,NA,NA,NA,NA,210.9759573,8.324,FALSE,41137.74
2,10,3/5/2010,47.17,2.625,NA,NA,NA,NA,NA,211.0067542,8.324,FALSE,39883.5
2,10,3/12/2010,57.56,2.667,NA,NA,NA,NA,NA,211.037551,8.324,FALSE,39602.57
2,10,3/19/2010,54.52,2.72,NA,NA,NA,NA,NA,210.8733316,8.324,FALSE,43471.99
2,10,3/26/2010,51.26,2.732,NA,NA,NA,NA,NA,210.6766095,8.324,FALSE,32393.51
2,10,4/2/2010,63.27,2.719,NA,NA,NA,NA,NA,210.4798874,8.2,FALSE,43902.87
2,10,4/9/2010,65.41,2.77,NA,NA,NA,NA,NA,210.2831653,8.2,FALSE,43340.53
2,10,4/16/2010,68.07,2.808,NA,NA,NA,NA,NA,210.1495463,8.2,FALSE,43576.77
2,10,4/23/2010,65.11,2.795,NA,NA,NA,NA,NA,210.1000648,8.2,FALSE,35264.17
2,10,4/30/2010,66.98,2.78,NA,NA,NA,NA,NA,210.0505833,8.2,FALSE,38587.53
2,10,5/7/2010,71.28,2.835,NA,NA,NA,NA,NA,210.0011018,8.2,FALSE,38111.65
2,10,5/14/2010,73.31,2.854,NA,NA,NA,NA,NA,209.9984585,8.2,FALSE,34346.25
2,10,5/21/2010,74.83,2.826,NA,NA,NA,NA,NA,210.2768443,8.2,FALSE,41826.48
2,10,5/28/2010,81.13,2.759,NA,NA,NA,NA,NA,210.5552301,8.2,FALSE,44795.06
2,10,6/4/2010,81.81,2.705,NA,NA,NA,NA,NA,210.833616,8.2,FALSE,41412.93
2,10,6/11/2010,83.4,2.668,NA,NA,NA,NA,NA,211.1120018,8.2,FALSE,43171.67
2,10,6/18/2010,85.81,2.637,NA,NA,NA,NA,NA,211.1096543,8.2,FALSE,45284.49
2,10,6/25/2010,86.26,2.653,NA,NA,NA,NA,NA,210.9950134,8.2,FALSE,48926.81
2,10,7/2/2010,82.74,2.669,NA,NA,NA,NA,NA,210.8803726,8.099,FALSE,46035.1
2,10,7/9/2010,82.59,2.642,NA,NA,NA,NA,NA,210.7657317,8.099,FALSE,38186.56
2,10,7/16/2010,85.32,2.623,NA,NA,NA,NA,NA,210.7577954,8.099,FALSE,38342.25
2,10,7/23/2010,87.66,2.608,NA,NA,NA,NA,NA,210.8921319,8.099,FALSE,43363.43
2,10,7/30/2010,83.49,2.64,NA,NA,NA,NA,NA,211.0264684,8.099,FALSE,40738.99
2,10,8/6/2010,89.53,2.627,NA,NA,NA,NA,NA,211.1608049,8.099,FALSE,42421.79
2,10,8/13/2010,89.05,2.692,NA,NA,NA,NA,NA,211.2951413,8.099,FALSE,40112.92
2,10,8/20/2010,88.7,2.664,NA,NA,NA,NA,NA,211.2596586,8.099,FALSE,40518.55
2,10,8/27/2010,87.12,2.619,NA,NA,NA,NA,NA,211.2241759,8.099,FALSE,38751.23
2,10,9/3/2010,81.83,2.577,NA,NA,NA,NA,NA,211.1886931,8.099,FALSE,42172.3
2,10,9/10/2010,79.09,2.565,NA,NA,NA,NA,NA,211.1532104,8.099,TRUE,41516.79
2,10,9/17/2010,82.05,2.582,NA,NA,NA,NA,NA,211.1806415,8.099,FALSE,38871.31
2,10,9/24/2010,81.79,2.624,NA,NA,NA,NA,NA,211.2552578,8.099,FALSE,35952.05
2,10,10/1/2010,69.24,2.603,NA,NA,NA,NA,NA,211.3298742,8.163,FALSE,37086.82
2,10,10/8/2010,63.19,2.633,NA,NA,NA,NA,NA,211.4044906,8.163,FALSE,37285.32
2,10,10/15/2010,65.8,2.72,NA,NA,NA,NA,NA,211.4713286,8.163,FALSE,36231.02
2,10,10/22/2010,68.5,2.725,NA,NA,NA,NA,NA,211.5187208,8.163,FALSE,36689.71
2,10,10/29/2010,66.24,2.716,NA,NA,NA,NA,NA,211.5661131,8.163,FALSE,33774.52
2,10,11/5/2010,57.85,2.689,NA,NA,NA,NA,NA,211.6135053,8.163,FALSE,38289.5
2,10,11/12/2010,59.69,2.728,NA,NA,NA,NA,NA,211.6608975,8.163,FALSE,35013.43
2,10,11/19/2010,50.81,2.771,NA,NA,NA,NA,NA,211.5470304,8.163,FALSE,34726.3
2,10,11/26/2010,62.98,2.735,NA,NA,NA,NA,NA,211.4062867,8.163,TRUE,40026.97
2,10,12/3/2010,49.33,2.708,NA,NA,NA,NA,NA,211.265543,8.163,FALSE,30806.12
2,10,12/10/2010,45.5,2.843,NA,NA,NA,NA,NA,211.1247993,8.163,FALSE,36466.22
2,10,12/17/2010,47.55,2.869,NA,NA,NA,NA,NA,211.0645458,8.163,FALSE,38389.15
2,10,12/24/2010,49.97,2.886,NA,NA,NA,NA,NA,211.0646599,8.163,FALSE,43046.73
2,10,12/31/2010,47.3,2.943,NA,NA,NA,NA,NA,211.064774,8.163,TRUE,32179.98
2,10,1/7/2011,44.69,2.976,NA,NA,NA,NA,NA,211.0648881,8.028,FALSE,30702.36
2,10,1/14/2011,33.02,2.983,NA,NA,NA,NA,NA,211.1176713,8.028,FALSE,37583.33
2,10,1/21/2011,41.4,3.016,NA,NA,NA,NA,NA,211.4864691,8.028,FALSE,29608.56
2,10,1/28/2011,42.83,3.01,NA,NA,NA,NA,NA,211.8552668,8.028,FALSE,35507.97
2,10,2/4/2011,38.25,2.989,NA,NA,NA,NA,NA,212.2240646,8.028,FALSE,34606.41
2,10,2/11/2011,33.19,3.022,NA,NA,NA,NA,NA,212.5928624,8.028,TRUE,43617.99
2,10,2/18/2011,57.83,3.045,NA,NA,NA,NA,NA,212.9033115,8.028,FALSE,41577.06
2,10,2/25/2011,60.8,3.065,NA,NA,NA,NA,NA,213.190421,8.028,FALSE,40176.28
2,10,3/4/2011,57.77,3.288,NA,NA,NA,NA,NA,213.4775305,8.028,FALSE,48151.96
2,10,3/11/2011,52.7,3.459,NA,NA,NA,NA,NA,213.7646401,8.028,FALSE,39375.84
2,10,3/18/2011,62.32,3.488,NA,NA,NA,NA,NA,214.0156238,8.028,FALSE,41432.97
2,10,3/25/2011,69.42,3.473,NA,NA,NA,NA,NA,214.2521573,8.028,FALSE,40556.64
2,10,4/1/2011,55.43,3.524,NA,NA,NA,NA,NA,214.4886908,7.931,FALSE,39841.11
2,10,4/8/2011,67,3.622,NA,NA,NA,NA,NA,214.7252242,7.931,FALSE,38211.58
2,10,4/15/2011,69.48,3.743,NA,NA,NA,NA,NA,214.9420631,7.931,FALSE,38520.32
2,10,4/22/2011,69.39,3.807,NA,NA,NA,NA,NA,215.1096657,7.931,FALSE,35052.93
2,10,4/29/2011,69.21,3.81,NA,NA,NA,NA,NA,215.2772683,7.931,FALSE,33895.53
2,10,5/6/2011,61.48,3.906,NA,NA,NA,NA,NA,215.4448709,7.931,FALSE,35943.99
2,10,5/13/2011,74.61,3.899,NA,NA,NA,NA,NA,215.6124735,7.931,FALSE,36568.65
2,10,5/20/2011,67.14,3.907,NA,NA,NA,NA,NA,215.3834778,7.931,FALSE,34022.58
2,10,5/27/2011,76.42,3.786,NA,NA,NA,NA,NA,215.1544822,7.931,FALSE,35905.85
2,10,6/3/2011,83.07,3.699,NA,NA,NA,NA,NA,214.9254865,7.931,FALSE,40891.25
2,10,6/10/2011,83.4,3.648,NA,NA,NA,NA,NA,214.6964908,7.931,FALSE,45551.04
2,10,6/17/2011,86.53,3.637,NA,NA,NA,NA,NA,214.6513538,7.931,FALSE,43647.92
2,10,6/24/2011,85.17,3.594,NA,NA,NA,NA,NA,214.7441108,7.931,FALSE,41028.02
2,10,7/1/2011,85.69,3.524,NA,NA,NA,NA,NA,214.8368678,7.852,FALSE,44560.22
2,10,7/8/2011,87.7,3.48,NA,NA,NA,NA,NA,214.9296249,7.852,FALSE,41399.43
2,10,7/15/2011,89.83,3.575,NA,NA,NA,NA,NA,215.0134426,7.852,FALSE,39398.04
2,10,7/22/2011,89.34,3.651,NA,NA,NA,NA,NA,215.0749122,7.852,FALSE,40469.06
2,10,7/29/2011,90.07,3.682,NA,NA,NA,NA,NA,215.1363819,7.852,FALSE,36607.29
2,10,8/5/2011,93.34,3.684,NA,NA,NA,NA,NA,215.1978515,7.852,FALSE,43471.34
2,10,8/12/2011,91.58,3.638,NA,NA,NA,NA,NA,215.2593211,7.852,FALSE,37187.7
2,10,8/19/2011,89.86,3.554,NA,NA,NA,NA,NA,215.3229307,7.852,FALSE,35886.13
2,10,8/26/2011,90.45,3.523,NA,NA,NA,NA,NA,215.386897,7.852,FALSE,40100.96
2,10,9/2/2011,89.64,3.533,NA,NA,NA,NA,NA,215.4508632,7.852,FALSE,40438.65
2,10,9/9/2011,77.97,3.546,NA,NA,NA,NA,NA,215.5148295,7.852,TRUE,41532.99
2,10,9/16/2011,78.85,3.526,NA,NA,NA,NA,NA,215.6944378,7.852,FALSE,34411.98
2,10,9/23/2011,75.58,3.467,NA,NA,NA,NA,NA,216.0282356,7.852,FALSE,38505.51
2,10,9/30/2011,78.14,3.355,NA,NA,NA,NA,NA,216.3620333,7.852,FALSE,34904.05
2,10,10/7/2011,69.92,3.285,NA,NA,NA,NA,NA,216.6958311,7.441,FALSE,39906.42
2,10,10/14/2011,71.67,3.274,NA,NA,NA,NA,NA,217.0048261,7.441,FALSE,37500.42
2,10,10/21/2011,64.53,3.353,NA,NA,NA,NA,NA,217.1650042,7.441,FALSE,35300.77
2,10,10/28/2011,65.87,3.372,NA,NA,NA,NA,NA,217.3251824,7.441,FALSE,30883.52
2,10,11/4/2011,55.53,3.332,NA,NA,NA,NA,NA,217.4853605,7.441,FALSE,36939.95
2,10,11/11/2011,59.33,3.297,10797.64,20445,443.32,4754.07,4787.16,217.6455387,7.441,FALSE,37635.99
2,10,11/18/2011,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,FALSE,35556.45
2,10,11/25/2011,56.36,3.236,919.71,62,77451.26,23,1589.43,218.1130269,7.441,TRUE,41665.58
2,10,12/2/2011,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93,218.3590319,7.441,FALSE,39676.61
2,10,12/9/2011,41.76,3.158,11472.59,40,306.43,4160.55,8899.08,218.605037,7.441,FALSE,40384.43
2,10,12/16/2011,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,FALSE,34525.95
2,10,12/23/2011,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,FALSE,46614.89
2,10,12/30/2011,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,TRUE,35351.73
2,10,1/6/2012,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,FALSE,32722.18
2,10,1/13/2012,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,FALSE,30214.07
2,10,1/20/2012,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,FALSE,31155.44
2,10,1/27/2012,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,FALSE,29219.57
2,10,2/3/2012,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,FALSE,39020.89
2,10,2/10/2012,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,TRUE,40209.17
2,10,2/17/2012,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,FALSE,41403.29
2,10,2/24/2012,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,FALSE,38434.79
2,10,3/2/2012,58.79,3.63,23901.27,2144.7,9,9799.63,4929.53,220.4866886,7.057,FALSE,45681.61
2,10,3/9/2012,57.11,3.669,11784.91,368.32,3,2498.17,7746,220.6974332,7.057,FALSE,41357.48
2,10,3/16/2012,63.68,3.734,5965.99,230.42,3,2650.77,2073.81,220.8498468,7.057,FALSE,40452.9
2,10,3/23/2012,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,FALSE,40029.14
2,10,3/30/2012,66.83,3.845,14369.3,164.77,17,1017.31,3470.49,220.9991248,7.057,FALSE,45021.86
2,10,4/6/2012,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,FALSE,46407.07
2,10,4/13/2012,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,FALSE,35947.67
2,10,4/20/2012,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,FALSE,39143.02
2,10,4/27/2012,67.2,3.814,3076.68,NA,38.32,108.71,2708.9,221.255812,6.891,FALSE,37283.81
2,10,5/4/2012,76.73,3.749,23731.47,NA,78.09,7931.42,4443.52,221.3095166,6.891,FALSE,40760.8
2,10,5/11/2012,73.87,3.688,16519.5,NA,117.38,5131.02,3634.25,221.3632212,6.891,FALSE,37332
2,10,5/18/2012,71.27,3.63,9262.12,NA,42.67,3694.8,4612.01,221.380331,6.891,FALSE,39042.87
2,10,5/25/2012,78.19,3.561,10701.32,NA,1030.53,3595.04,14920.27,221.3828029,6.891,FALSE,39541.31
2,10,6/1/2012,78.38,3.501,13091.33,21,245.37,2993.15,5521.72,221.3852748,6.891,FALSE,40129.69
2,10,6/8/2012,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,FALSE,39777.67
2,10,6/15/2012,80.56,3.393,8573.41,195,0.19,4455.38,5288.61,221.4009901,6.891,FALSE,37707.93
2,10,6/22/2012,81.04,3.346,12126.02,314,60.99,6058.6,36430.33,221.4411622,6.891,FALSE,40477.12
2,10,6/29/2012,86.32,3.286,8495.34,275.8,NA,1935.16,5686.13,221.4813343,6.891,FALSE,45351.98
2,10,7/6/2012,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,FALSE,44800.52
2,10,7/13/2012,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,FALSE,38850.27
2,10,7/20/2012,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,FALSE,39567.8
2,10,7/27/2012,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,FALSE,38330.34
2,10,8/3/2012,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,FALSE,44013.33
2,10,8/10/2012,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,FALSE,36993.37
2,10,8/17/2012,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,FALSE,35939.84
2,10,8/24/2012,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,FALSE,38347.44
2,10,8/31/2012,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,FALSE,37932.82
2,10,9/7/2012,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,TRUE,38206.66
2,10,9/14/2012,75.88,3.717,8325.93,NA,37.32,1808.69,9314.55,222.2174395,6.565,FALSE,39335.53
2,10,9/21/2012,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,FALSE,34731.68
2,10,9/28/2012,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,FALSE,37104.67
2,10,10/5/2012,70.27,3.617,6037.76,NA,10.04,3027.37,3853.4,222.8159296,6.17,FALSE,36361.28
2,10,10/12/2012,60.97,3.601,2145.5,NA,33.31,586.83,10421.01,223.0154263,6.17,FALSE,35332.34
2,10,10/19/2012,68.08,3.594,4461.89,NA,1.14,1579.67,2642.29,223.0598077,6.17,FALSE,35721.09
2,10,10/26/2012,69.79,3.506,6152.59,129.77,200,272.29,2924.15,223.0783366,6.17,FALSE,34260.76
2,11,2/5/2010,40.19,2.572,NA,NA,NA,NA,NA,210.7526053,8.324,FALSE,24800.3
2,11,2/12/2010,38.49,2.548,NA,NA,NA,NA,NA,210.8979935,8.324,TRUE,18323.66
2,11,2/19/2010,39.69,2.514,NA,NA,NA,NA,NA,210.9451605,8.324,FALSE,19504.74
2,11,2/26/2010,46.1,2.561,NA,NA,NA,NA,NA,210.9759573,8.324,FALSE,19397.41
2,11,3/5/2010,47.17,2.625,NA,NA,NA,NA,NA,211.0067542,8.324,FALSE,21422.84
2,11,3/12/2010,57.56,2.667,NA,NA,NA,NA,NA,211.037551,8.324,FALSE,20672.91
2,11,3/19/2010,54.52,2.72,NA,NA,NA,NA,NA,210.8733316,8.324,FALSE,18002.46
2,11,3/26/2010,51.26,2.732,NA,NA,NA,NA,NA,210.6766095,8.324,FALSE,17716.31
2,11,4/2/2010,63.27,2.719,NA,NA,NA,NA,NA,210.4798874,8.2,FALSE,21841.98
2,11,4/9/2010,65.41,2.77,NA,NA,NA,NA,NA,210.2831653,8.2,FALSE,19173.28
2,11,4/16/2010,68.07,2.808,NA,NA,NA,NA,NA,210.1495463,8.2,FALSE,19537.78
2,11,4/23/2010,65.11,2.795,NA,NA,NA,NA,NA,210.1000648,8.2,FALSE,19303.76
2,11,4/30/2010,66.98,2.78,NA,NA,NA,NA,NA,210.0505833,8.2,FALSE,19744.67
2,11,5/7/2010,71.28,2.835,NA,NA,NA,NA,NA,210.0011018,8.2,FALSE,25793.95
2,11,5/14/2010,73.31,2.854,NA,NA,NA,NA,NA,209.9984585,8.2,FALSE,21622.2
2,11,5/21/2010,74.83,2.826,NA,NA,NA,NA,NA,210.2768443,8.2,FALSE,26348.34
2,11,5/28/2010,81.13,2.759,NA,NA,NA,NA,NA,210.5552301,8.2,FALSE,28225.04
2,11,6/4/2010,81.81,2.705,NA,NA,NA,NA,NA,210.833616,8.2,FALSE,36172.11
2,11,6/11/2010,83.4,2.668,NA,NA,NA,NA,NA,211.1120018,8.2,FALSE,35478.75
2,11,6/18/2010,85.81,2.637,NA,NA,NA,NA,NA,211.1096543,8.2,FALSE,29824.99
2,11,6/25/2010,86.26,2.653,NA,NA,NA,NA,NA,210.9950134,8.2,FALSE,32644.13
2,11,7/2/2010,82.74,2.669,NA,NA,NA,NA,NA,210.8803726,8.099,FALSE,25225.23
2,11,7/9/2010,82.59,2.642,NA,NA,NA,NA,NA,210.7657317,8.099,FALSE,21782.47
2,11,7/16/2010,85.32,2.623,NA,NA,NA,NA,NA,210.7577954,8.099,FALSE,26337.79
2,11,7/23/2010,87.66,2.608,NA,NA,NA,NA,NA,210.8921319,8.099,FALSE,27345.43
2,11,7/30/2010,83.49,2.64,NA,NA,NA,NA,NA,211.0264684,8.099,FALSE,24241.74
2,11,8/6/2010,89.53,2.627,NA,NA,NA,NA,NA,211.1608049,8.099,FALSE,38708.3
2,11,8/13/2010,89.05,2.692,NA,NA,NA,NA,NA,211.2951413,8.099,FALSE,29838.67
2,11,8/20/2010,88.7,2.664,NA,NA,NA,NA,NA,211.2596586,8.099,FALSE,26546.9
2,11,8/27/2010,87.12,2.619,NA,NA,NA,NA,NA,211.2241759,8.099,FALSE,20351.03
2,11,9/3/2010,81.83,2.577,NA,NA,NA,NA,NA,211.1886931,8.099,FALSE,19706.72
2,11,9/10/2010,79.09,2.565,NA,NA,NA,NA,NA,211.1532104,8.099,TRUE,20700.25
2,11,9/17/2010,82.05,2.582,NA,NA,NA,NA,NA,211.1806415,8.099,FALSE,19389.59
2,11,9/24/2010,81.79,2.624,NA,NA,NA,NA,NA,211.2552578,8.099,FALSE,16869.33
2,11,10/1/2010,69.24,2.603,NA,NA,NA,NA,NA,211.3298742,8.163,FALSE,19715.97
2,11,10/8/2010,63.19,2.633,NA,NA,NA,NA,NA,211.4044906,8.163,FALSE,19673.95
2,11,10/15/2010,65.8,2.72,NA,NA,NA,NA,NA,211.4713286,8.163,FALSE,16705.72
2,11,10/22/2010,68.5,2.725,NA,NA,NA,NA,NA,211.5187208,8.163,FALSE,16661.09
2,11,10/29/2010,66.24,2.716,NA,NA,NA,NA,NA,211.5661131,8.163,FALSE,17837.79
2,11,11/5/2010,57.85,2.689,NA,NA,NA,NA,NA,211.6135053,8.163,FALSE,27897.88
2,11,11/12/2010,59.69,2.728,NA,NA,NA,NA,NA,211.6608975,8.163,FALSE,23387.77
2,11,11/19/2010,50.81,2.771,NA,NA,NA,NA,NA,211.5470304,8.163,FALSE,25460.69
2,11,11/26/2010,62.98,2.735,NA,NA,NA,NA,NA,211.4062867,8.163,TRUE,36577
2,11,12/3/2010,49.33,2.708,NA,NA,NA,NA,NA,211.265543,8.163,FALSE,29507.27
2,11,12/10/2010,45.5,2.843,NA,NA,NA,NA,NA,211.1247993,8.163,FALSE,32312.31
2,11,12/17/2010,47.55,2.869,NA,NA,NA,NA,NA,211.0645458,8.163,FALSE,31671.65
