Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_0981,Whse_J,Category_028,6/6/2012,150
Product_0984,Whse_J,Category_028,6/6/2012,200
Product_0984,Whse_J,Category_028,7/31/2012,100
Product_1160,Whse_J,Category_006,10/5/2012,1000
Product_1451,Whse_J,Category_019,6/28/2012,10000
Product_1360,Whse_J,Category_019,7/25/2012,20000
Product_0469,Whse_J,Category_005,2/1/2012,1200
Product_0469,Whse_J,Category_005,2/1/2012,800
Product_0033,Whse_J,Category_005,2/6/2012,2000
Product_0033,Whse_J,Category_005,2/28/2012,3000
Product_0033,Whse_J,Category_005,3/30/2012,3000
Product_0033,Whse_J,Category_005,5/22/2012,2000
Product_0011,Whse_J,Category_005,5/25/2012,3000
Product_0033,Whse_J,Category_005,6/5/2012,3000
Product_0011,Whse_J,Category_005,10/15/2012,3000
Product_0469,Whse_J,Category_005,10/17/2012,1000
Product_0033,Whse_J,Category_005,11/1/2012,3000
Product_0033,Whse_J,Category_005,12/17/2012,3000
Product_1360,Whse_J,Category_019,1/30/2012,20000
Product_1360,Whse_J,Category_019,2/28/2012,20000
Product_1360,Whse_J,Category_019,2/21/2012,20000
Product_1359,Whse_J,Category_019,3/9/2012,1000
Product_1360,Whse_J,Category_019,4/27/2012,20000
Product_1360,Whse_J,Category_019,6/13/2012,20000
Product_1360,Whse_J,Category_019,9/10/2012,20000
Product_1360,Whse_J,Category_019,10/4/2012,20000
Product_1360,Whse_J,Category_019,11/1/2012,20000
Product_1360,Whse_J,Category_019,11/21/2012,20000
Product_1360,Whse_J,Category_019,12/21/2012,20000
Product_1973,Whse_J,Category_005,2/27/2012,5000
Product_1973,Whse_J,Category_005,7/6/2012,5000
Product_1316,Whse_J,Category_019,3/2/2012,100
Product_1316,Whse_J,Category_019,11/7/2012,100
Product_1316,Whse_J,Category_019,11/21/2012,300
Product_1264,Whse_J,Category_019,1/5/2012,5000
Product_1360,Whse_J,Category_019,1/5/2012,10000
Product_1432,Whse_J,Category_019,1/5/2012,5000
Product_1360,Whse_J,Category_019,2/10/2012,5000
Product_1264,Whse_J,Category_019,2/7/2012,4000
Product_1360,Whse_J,Category_019,2/7/2012,5000
Product_1432,Whse_J,Category_019,2/7/2012,5000
Product_1264,Whse_J,Category_019,2/29/2012,3000
Product_1360,Whse_J,Category_019,2/29/2012,10000
Product_1432,Whse_J,Category_019,2/29/2012,5000
Product_1360,Whse_J,Category_019,3/6/2012,10000
Product_1264,Whse_J,Category_019,3/30/2012,7000
Product_1360,Whse_J,Category_019,3/30/2012,10000
Product_1432,Whse_J,Category_019,3/30/2012,7000
Product_1264,Whse_J,Category_019,4/6/2012,5000
Product_1432,Whse_J,Category_019,4/6/2012,5000
Product_1264,Whse_J,Category_019,5/2/2012,4000
Product_1432,Whse_J,Category_019,5/2/2012,7000
Product_1360,Whse_J,Category_019,5/10/2012,10000
Product_1264,Whse_J,Category_019,5/24/2012,8000
Product_1360,Whse_J,Category_019,5/24/2012,15000
Product_1432,Whse_J,Category_019,5/24/2012,10000
Product_1360,Whse_J,Category_019,6/19/2012,10000
Product_1264,Whse_J,Category_019,7/11/2012,5000
Product_1432,Whse_J,Category_019,7/11/2012,6000
Product_1360,Whse_J,Category_019,7/24/2012,10000
Product_1264,Whse_J,Category_019,8/23/2012,7000
Product_1432,Whse_J,Category_019,8/23/2012,10000
Product_1264,Whse_J,Category_019,9/18/2012,3000
Product_1360,Whse_J,Category_019,9/18/2012,10000
Product_1432,Whse_J,Category_019,9/18/2012,3000
Product_1264,Whse_J,Category_019,10/31/2012,2000
Product_1264,Whse_J,Category_019,11/5/2012,1000
Product_1360,Whse_J,Category_019,11/5/2012,4000
Product_1432,Whse_J,Category_019,11/5/2012,3000
Product_1360,Whse_J,Category_019,11/19/2012,3000
Product_1264,Whse_J,Category_019,11/30/2012,3000
Product_1360,Whse_J,Category_019,11/30/2012,5000
Product_1432,Whse_J,Category_019,11/30/2012,5000
Product_1264,Whse_J,Category_019,12/6/2012,1000
Product_1360,Whse_J,Category_019,12/6/2012,3000
Product_1264,Whse_J,Category_019,12/27/2012,3000
Product_1360,Whse_J,Category_019,12/27/2012,8000
Product_1432,Whse_J,Category_019,12/27/2012,4000
Product_1360,Whse_J,Category_019,12/27/2012,5000
Product_0664,Whse_J,Category_011,1/13/2012,20
Product_0187,Whse_J,Category_007,4/12/2012,50
Product_2039,Whse_J,Category_011,12/5/2012,3
Product_1023,Whse_J,Category_007,12/20/2012,200
Product_2039,Whse_J,Category_011,1/17/2012,2
Product_0664,Whse_J,Category_011,2/1/2012,20
Product_2039,Whse_J,Category_011,2/8/2012,2
Product_0315,Whse_J,Category_011,2/29/2012,80
Product_0317,Whse_J,Category_011,2/29/2012,80
Product_2039,Whse_J,Category_011,2/23/2012,2
Product_0317,Whse_J,Category_011,3/1/2012,16
Product_2039,Whse_J,Category_011,3/6/2012,2
Product_0670,Whse_J,Category_011,3/7/2012,20
Product_2039,Whse_J,Category_011,3/8/2012,2
Product_0664,Whse_J,Category_011,3/15/2012,40
Product_0317,Whse_J,Category_011,3/30/2012,16
Product_2039,Whse_J,Category_011,4/2/2012,2
Product_0664,Whse_J,Category_011,4/2/2012,30
Product_2039,Whse_J,Category_011,4/16/2012,2
Product_0317,Whse_J,Category_011,5/2/2012,16
Product_0664,Whse_J,Category_011,5/7/2012,30
Product_0317,Whse_J,Category_011,5/9/2012,32
Product_0670,Whse_J,Category_011,5/9/2012,20
Product_0317,Whse_J,Category_011,5/10/2012,16
Product_2039,Whse_J,Category_011,5/14/2012,2
Product_2039,Whse_J,Category_011,7/25/2012,2
Product_0664,Whse_J,Category_011,8/7/2012,30
Product_2039,Whse_J,Category_011,8/22/2012,2
Product_0664,Whse_J,Category_011,9/5/2012,20
Product_2039,Whse_J,Category_011,9/21/2012,2
Product_2039,Whse_J,Category_011,9/24/2012,2
Product_0670,Whse_J,Category_011,10/1/2012,20
Product_0664,Whse_J,Category_011,10/2/2012,10
Product_0317,Whse_J,Category_011,10/10/2012,16
Product_0664,Whse_J,Category_011,10/18/2012,10
Product_2039,Whse_J,Category_011,10/26/2012,2
Product_0664,Whse_J,Category_011,11/1/2012,20
Product_0315,Whse_J,Category_011,11/9/2012,24
Product_0670,Whse_J,Category_011,11/15/2012,10
Product_0664,Whse_J,Category_011,11/20/2012,10
Product_0664,Whse_J,Category_011,11/26/2012,10
Product_2039,Whse_J,Category_011,11/28/2012,2
Product_0317,Whse_J,Category_011,11/30/2012,8
Product_0664,Whse_J,Category_011,12/3/2012,40
Product_0314,Whse_J,Category_011,12/13/2012,24
Product_0670,Whse_J,Category_011,12/27/2012,10
Product_0102,Whse_J,Category_015,6/6/2012,4
Product_0102,Whse_J,Category_015,6/6/2012,6
Product_0102,Whse_J,Category_015,10/11/2012,10
Product_0102,Whse_J,Category_015,11/2/2012,7
Product_1023,Whse_J,Category_007,2/28/2012,300
Product_1023,Whse_J,Category_007,1/31/2012,1000
Product_1023,Whse_J,Category_007,1/11/2012,200
Product_0223,Whse_J,Category_007,1/18/2012,10
Product_1023,Whse_J,Category_007,1/24/2012,100
Product_1886,Whse_J,Category_007,1/25/2012,500
Product_1017,Whse_J,Category_007,1/27/2012,500
Product_0179,Whse_J,Category_007,1/30/2012,5
Product_1886,Whse_J,Category_007,2/2/2012,500
Product_0215,Whse_J,Category_007,2/3/2012,5
Product_1023,Whse_J,Category_007,2/6/2012,200
Product_1886,Whse_J,Category_007,2/7/2012,500
Product_0183,Whse_J,Category_007,2/8/2012,10
Product_0178,Whse_J,Category_007,2/15/2012,100
Product_1886,Whse_J,Category_007,2/16/2012,500
Product_1023,Whse_J,Category_007,2/17/2012,100
Product_1023,Whse_J,Category_007,2/28/2012,200
Product_0215,Whse_J,Category_007,3/1/2012,3
Product_1023,Whse_J,Category_007,3/2/2012,100
Product_0178,Whse_J,Category_007,3/6/2012,10
Product_0178,Whse_J,Category_007,3/7/2012,60
Product_1023,Whse_J,Category_007,3/9/2012,100
Product_1886,Whse_J,Category_007,3/15/2012,500
Product_0178,Whse_J,Category_007,3/16/2012,100
Product_0178,Whse_J,Category_007,3/19/2012,150
Product_1023,Whse_J,Category_007,3/21/2012,200
Product_1023,Whse_J,Category_007,4/1/2012,200
Product_0178,Whse_J,Category_007,3/30/2012,5
Product_1023,Whse_J,Category_007,4/19/2012,100
Product_0183,Whse_J,Category_007,3/30/2012,10
Product_1023,Whse_J,Category_007,4/5/2012,100
Product_1023,Whse_J,Category_007,4/4/2012,400
Product_1025,Whse_J,Category_007,4/6/2012,51
Product_1017,Whse_J,Category_007,4/6/2012,500
Product_1886,Whse_J,Category_007,4/9/2012,500
Product_0216,Whse_J,Category_007,4/12/2012,2
Product_1023,Whse_J,Category_007,4/13/2012,100
Product_0178,Whse_J,Category_007,4/17/2012,10
Product_0179,Whse_J,Category_007,4/17/2012,10
Product_1886,Whse_J,Category_007,5/1/2012,1000
Product_0178,Whse_J,Category_007,4/27/2012,95
Product_0223,Whse_J,Category_007,5/7/2012,10
Product_0183,Whse_J,Category_007,5/8/2012,10
Product_1023,Whse_J,Category_007,5/11/2012,1300
Product_1023,Whse_J,Category_007,5/15/2012,100
Product_1023,Whse_J,Category_007,5/29/2012,100
Product_1023,Whse_J,Category_007,5/15/2012,200
Product_1025,Whse_J,Category_007,5/18/2012,10
Product_1025,Whse_J,Category_007,5/18/2012,40
Product_1023,Whse_J,Category_007,5/24/2012,200
Product_1886,Whse_J,Category_007,6/1/2012,500
Product_1017,Whse_J,Category_007,5/31/2012,500
Product_1023,Whse_J,Category_007,6/3/2012,200
Product_1023,Whse_J,Category_007,5/31/2012,300
Product_0178,Whse_J,Category_007,6/4/2012,150
Product_0178,Whse_J,Category_007,6/3/2012,100
Product_1023,Whse_J,Category_007,6/5/2012,200
Product_1025,Whse_J,Category_007,6/8/2012,1
Product_0178,Whse_J,Category_007,6/19/2012,5
Product_1023,Whse_J,Category_007,6/20/2012,100
Product_1886,Whse_J,Category_007,7/2/2012,1000
Product_1023,Whse_J,Category_007,6/25/2012,200
Product_0178,Whse_J,Category_007,7/9/2012,100
Product_1023,Whse_J,Category_007,7/11/2012,200
Product_1023,Whse_J,Category_007,7/23/2012,100
Product_1023,Whse_J,Category_007,7/18/2012,200
Product_1025,Whse_J,Category_007,8/2/2012,10
Product_1025,Whse_J,Category_007,8/2/2012,40
Product_1023,Whse_J,Category_007,7/24/2012,300
Product_1886,Whse_J,Category_007,7/25/2012,1000
Product_1016,Whse_J,Category_007,7/26/2012,10000
Product_1016,Whse_J,Category_007,7/26/2012,40000
Product_0223,Whse_J,Category_007,7/26/2012,3
Product_1023,Whse_J,Category_007,7/27/2012,100
Product_1023,Whse_J,Category_007,7/30/2012,200
Product_1023,Whse_J,Category_007,8/1/2012,100
Product_0178,Whse_J,Category_007,8/2/2012,10
Product_1023,Whse_J,Category_007,10/3/2012,100
Product_0178,Whse_J,Category_007,8/9/2012,5
Product_1023,Whse_J,Category_007,8/23/2012,200
Product_1023,Whse_J,Category_007,8/24/2012,100
Product_1017,Whse_J,Category_007,8/27/2012,500
Product_1023,Whse_J,Category_007,8/27/2012,100
Product_1023,Whse_J,Category_007,9/3/2012,100
Product_1023,Whse_J,Category_007,8/31/2012,200
Product_0223,Whse_J,Category_007,9/4/2012,10
Product_0178,Whse_J,Category_007,9/5/2012,100
Product_1023,Whse_J,Category_007,9/5/2012,100
Product_0183,Whse_J,Category_007,9/5/2012,5
Product_1018,Whse_J,Category_007,9/6/2012,1000
Product_1886,Whse_J,Category_007,9/6/2012,500
Product_1023,Whse_J,Category_007,9/28/2012,100
Product_1886,Whse_J,Category_007,9/10/2012,500
Product_0178,Whse_J,Category_007,9/14/2012,100
Product_1023,Whse_J,Category_007,9/19/2012,200
Product_1023,Whse_J,Category_007,9/19/2012,100
Product_1017,Whse_J,Category_007,9/21/2012,50
Product_1023,Whse_J,Category_007,10/10/2012,100
Product_1886,Whse_J,Category_007,9/25/2012,500
Product_1023,Whse_J,Category_007,9/28/2012,200
Product_0178,Whse_J,Category_007,9/27/2012,24
Product_1023,Whse_J,Category_007,10/10/2012,100
Product_1025,Whse_J,Category_007,10/2/2012,50
Product_1023,Whse_J,Category_007,10/5/2012,200
Product_1886,Whse_J,Category_007,10/11/2012,500
Product_0178,Whse_J,Category_007,10/12/2012,100
Product_1023,Whse_J,Category_007,10/12/2012,100
Product_0178,Whse_J,Category_007,10/17/2012,5
Product_1023,Whse_J,Category_007,10/18/2012,100
Product_0178,Whse_J,Category_007,10/19/2012,100
Product_0178,Whse_J,Category_007,10/30/2012,100
Product_1023,Whse_J,Category_007,10/26/2012,100
Product_1017,Whse_J,Category_007,10/25/2012,450
Product_1023,Whse_J,Category_007,10/26/2012,200
Product_1023,Whse_J,Category_007,11/2/2012,200
Product_0183,Whse_J,Category_007,11/2/2012,5
Product_0223,Whse_J,Category_007,11/2/2012,5
Product_0178,Whse_J,Category_007,11/8/2012,3
Product_1025,Whse_J,Category_007,11/8/2012,50
Product_0183,Whse_J,Category_007,11/9/2012,5
Product_1023,Whse_J,Category_007,11/12/2012,200
Product_1023,Whse_J,Category_007,11/12/2012,100
Product_0219,Whse_J,Category_007,11/15/2012,2
Product_1023,Whse_J,Category_007,11/16/2012,100
Product_1017,Whse_J,Category_007,11/16/2012,500
Product_0214,Whse_J,Category_007,11/19/2012,20
Product_1023,Whse_J,Category_007,11/20/2012,200
Product_0178,Whse_J,Category_007,11/26/2012,200
Product_1023,Whse_J,Category_007,12/3/2012,100
Product_1886,Whse_J,Category_007,12/3/2012,1000
Product_0183,Whse_J,Category_007,12/13/2012,64
Product_0185,Whse_J,Category_007,12/13/2012,8
Product_0178,Whse_J,Category_007,12/14/2012,100
Product_1023,Whse_J,Category_007,12/14/2012,200
Product_0178,Whse_J,Category_007,12/17/2012,64
Product_1023,Whse_J,Category_007,12/19/2012,200
Product_1886,Whse_J,Category_007,12/21/2012,1000
Product_0344,Whse_J,Category_021,3/7/2012,1
Product_0345,Whse_J,Category_021,3/7/2012,1
Product_0344,Whse_J,Category_021,9/27/2012,1
Product_0345,Whse_J,Category_021,11/29/2012,2
Product_0308,Whse_J,Category_024,2/29/2012,15
Product_0308,Whse_J,Category_024,7/2/2012,1
Product_0308,Whse_J,Category_024,7/31/2012,8
Product_0308,Whse_J,Category_024,11/2/2012,2
Product_0308,Whse_J,Category_024,12/12/2012,6
Product_0616,Whse_J,Category_001,2/1/2012,1
Product_0623,Whse_J,Category_001,1/23/2012,1
Product_0623,Whse_J,Category_001,3/22/2012,1
Product_0623,Whse_J,Category_001,3/23/2012,1
Product_0616,Whse_J,Category_001,4/5/2012,1
Product_0623,Whse_J,Category_001,4/3/2012,1
Product_0623,Whse_J,Category_001,4/17/2012,1
Product_0616,Whse_J,Category_001,5/11/2012,1
Product_0616,Whse_J,Category_001,6/21/2012,1
Product_0623,Whse_J,Category_001,5/31/2012,1
Product_0623,Whse_J,Category_001,6/27/2012,1
Product_0616,Whse_J,Category_001,7/12/2012,1
Product_0623,Whse_J,Category_001,7/12/2012,1
Product_0623,Whse_J,Category_001,7/20/2012,1
Product_0623,Whse_J,Category_001,8/7/2012,1
Product_0616,Whse_J,Category_001,8/1/2012,1
Product_0623,Whse_J,Category_001,8/6/2012,1
Product_0616,Whse_J,Category_001,10/15/2012,1
Product_0623,Whse_J,Category_001,11/15/2012,1
Product_0623,Whse_J,Category_001,12/10/2012,1
Product_1991,Whse_J,Category_005,1/12/2012,5000
Product_0012,Whse_J,Category_005,1/16/2012,1000
Product_2027,Whse_J,Category_005,1/23/2012,5000
Product_0358,Whse_J,Category_005,1/26/2012,1000
Product_0033,Whse_J,Category_005,2/2/2012,5000
Product_0012,Whse_J,Category_005,2/7/2012,5000
Product_0027,Whse_J,Category_005,2/29/2012,2000
Product_0012,Whse_J,Category_005,3/7/2012,1000
Product_0033,Whse_J,Category_005,3/29/2012,5000
Product_1991,Whse_J,Category_005,4/3/2012,5000
Product_0012,Whse_J,Category_005,5/31/2012,5000
Product_0033,Whse_J,Category_005,6/19/2012,5000
Product_0033,Whse_J,Category_005,6/20/2012,5000
Product_1973,Whse_J,Category_005,6/25/2012,100
Product_2027,Whse_J,Category_005,6/25/2012,100
Product_0012,Whse_J,Category_005,6/29/2012,1000
Product_0012,Whse_J,Category_005,7/2/2012,1000
Product_2024,Whse_J,Category_005,7/5/2012,500
Product_0027,Whse_J,Category_005,7/10/2012,1000
Product_0012,Whse_J,Category_005,7/19/2012,5000
Product_1991,Whse_J,Category_005,7/20/2012,5000
Product_2027,Whse_J,Category_005,7/20/2012,5000
Product_0012,Whse_J,Category_005,8/9/2012,1000
Product_0033,Whse_J,Category_005,9/3/2012,5000
Product_2024,Whse_J,Category_005,9/10/2012,500
Product_0012,Whse_J,Category_005,9/18/2012,1000
Product_0018,Whse_J,Category_005,10/5/2012,500
Product_0033,Whse_J,Category_005,10/10/2012,5000
Product_0012,Whse_J,Category_005,11/8/2012,1000
Product_2010,Whse_J,Category_005,10/23/2012,1000
Product_2024,Whse_J,Category_005,11/5/2012,1000
Product_0358,Whse_J,Category_005,11/5/2012,1000
Product_0012,Whse_J,Category_005,11/7/2012,1000
Product_1991,Whse_J,Category_005,11/15/2012,5000
Product_0012,Whse_J,Category_005,11/28/2012,5000
Product_0033,Whse_J,Category_005,12/3/2012,5000
Product_2010,Whse_J,Category_005,12/6/2012,1000
Product_2043,Whse_J,Category_019,1/6/2012,30000
Product_2047,Whse_J,Category_019,1/6/2012,10000
Product_2048,Whse_J,Category_019,1/6/2012,10000
Product_2045,Whse_J,Category_019,1/10/2012,10000
Product_2042,Whse_J,Category_019,1/12/2012,50000
Product_2044,Whse_J,Category_019,1/12/2012,20000
Product_2043,Whse_J,Category_019,1/13/2012,30000
Product_2044,Whse_J,Category_019,1/16/2012,20000
Product_2045,Whse_J,Category_019,1/19/2012,10000
Product_1995,Whse_J,Category_019,1/23/2012,500
Product_1643,Whse_J,Category_019,1/27/2012,1000
Product_2046,Whse_J,Category_019,1/23/2012,10000
Product_2044,Whse_J,Category_019,1/26/2012,20000
Product_2046,Whse_J,Category_019,1/27/2012,20000
Product_2047,Whse_J,Category_019,1/27/2012,10000
Product_1995,Whse_J,Category_019,1/31/2012,500
Product_2043,Whse_J,Category_019,2/1/2012,30000
Product_2045,Whse_J,Category_019,2/1/2012,10000
Product_0639,Whse_J,Category_019,2/28/2012,50
Product_0639,Whse_J,Category_019,3/7/2012,50
Product_2042,Whse_J,Category_019,2/3/2012,50000
Product_2048,Whse_J,Category_019,2/7/2012,10000
Product_2044,Whse_J,Category_019,2/7/2012,35900
Product_2044,Whse_J,Category_019,2/7/2012,4100
Product_2046,Whse_J,Category_019,2/14/2012,10000
Product_2043,Whse_J,Category_019,2/17/2012,30000
Product_2045,Whse_J,Category_019,2/17/2012,10000
Product_2047,Whse_J,Category_019,2/17/2012,10000
Product_2042,Whse_J,Category_019,2/21/2012,50000
Product_2045,Whse_J,Category_019,2/24/2012,10000
Product_2044,Whse_J,Category_019,2/27/2012,40000
Product_2043,Whse_J,Category_019,2/28/2012,30000
Product_2048,Whse_J,Category_019,3/1/2012,10000
Product_2045,Whse_J,Category_019,3/1/2012,10000
Product_2046,Whse_J,Category_019,3/5/2012,10000
Product_2047,Whse_J,Category_019,3/5/2012,10000
Product_1995,Whse_J,Category_019,3/5/2012,400
Product_1643,Whse_J,Category_019,3/7/2012,1600
Product_1643,Whse_J,Category_019,3/7/2012,400
Product_2042,Whse_J,Category_019,3/9/2012,50000
Product_2045,Whse_J,Category_019,3/13/2012,10000
Product_2042,Whse_J,Category_019,3/15/2012,50000
Product_2046,Whse_J,Category_019,3/15/2012,10000
Product_1643,Whse_J,Category_019,4/6/2012,100
Product_2043,Whse_J,Category_019,3/21/2012,30000
Product_2046,Whse_J,Category_019,3/23/2012,10000
Product_2047,Whse_J,Category_019,3/23/2012,10000
Product_2045,Whse_J,Category_019,3/26/2012,10000
Product_2046,Whse_J,Category_019,3/27/2012,20000
Product_1996,Whse_J,Category_019,3/29/2012,100
Product_2044,Whse_J,Category_019,3/29/2012,20000
Product_2045,Whse_J,Category_019,4/3/2012,10000
Product_2048,Whse_J,Category_019,4/3/2012,10000
Product_2042,Whse_J,Category_019,4/5/2012,50000
Product_2043,Whse_J,Category_019,4/9/2012,30000
Product_2045,Whse_J,Category_019,4/10/2012,10000
Product_2047,Whse_J,Category_019,4/10/2012,10000
Product_2044,Whse_J,Category_019,4/13/2012,20000
Product_2043,Whse_J,Category_019,4/19/2012,30000
Product_2046,Whse_J,Category_019,4/19/2012,5300
Product_2046,Whse_J,Category_019,4/19/2012,4700
Product_2048,Whse_J,Category_019,4/19/2012,10000
Product_2045,Whse_J,Category_019,4/24/2012,10000
Product_2046,Whse_J,Category_019,4/24/2012,10000
Product_1643,Whse_J,Category_019,4/24/2012,100
Product_2042,Whse_J,Category_019,4/25/2012,50000
Product_2043,Whse_J,Category_019,4/25/2012,30000
Product_2047,Whse_J,Category_019,5/1/2012,10000
Product_2045,Whse_J,Category_019,5/7/2012,10000
Product_2044,Whse_J,Category_019,5/8/2012,20000
Product_2042,Whse_J,Category_019,5/14/2012,50000
Product_2046,Whse_J,Category_019,5/10/2012,10000
Product_2045,Whse_J,Category_019,5/14/2012,10000
Product_0639,Whse_J,Category_019,5/16/2012,7
Product_0639,Whse_J,Category_019,5/16/2012,3
Product_2047,Whse_J,Category_019,5/18/2012,10000
Product_2044,Whse_J,Category_019,5/21/2012,20000
Product_2046,Whse_J,Category_019,5/21/2012,10000
Product_2043,Whse_J,Category_019,5/22/2012,30000
Product_2045,Whse_J,Category_019,5/24/2012,10000
Product_2046,Whse_J,Category_019,6/1/2012,10000
Product_2047,Whse_J,Category_019,6/1/2012,10000
Product_2048,Whse_J,Category_019,5/30/2012,10000
Product_1995,Whse_J,Category_019,5/31/2012,500
Product_2045,Whse_J,Category_019,5/31/2012,20000
Product_2044,Whse_J,Category_019,6/5/2012,20000
Product_2047,Whse_J,Category_019,6/5/2012,10000
Product_2042,Whse_J,Category_019,6/6/2012,50000
Product_2046,Whse_J,Category_019,6/7/2012,10000
Product_2043,Whse_J,Category_019,6/12/2012,30000
Product_2044,Whse_J,Category_019,6/12/2012,20000
Product_1643,Whse_J,Category_019,6/20/2012,1000
Product_1643,Whse_J,Category_019,6/20/2012,100
Product_2046,Whse_J,Category_019,6/19/2012,10000
Product_0639,Whse_J,Category_019,6/21/2012,7
Product_2045,Whse_J,Category_019,6/21/2012,10000
Product_2042,Whse_J,Category_019,7/2/2012,50000
Product_2048,Whse_J,Category_019,6/26/2012,10000
Product_2042,Whse_J,Category_019,7/2/2012,50000
Product_2048,Whse_J,Category_019,7/2/2012,10000
Product_2047,Whse_J,Category_019,7/2/2012,10000
Product_2043,Whse_J,Category_019,7/2/2012,30000
Product_2044,Whse_J,Category_019,7/2/2012,20000
Product_2045,Whse_J,Category_019,7/6/2012,10000
Product_2045,Whse_J,Category_019,7/6/2012,10000
Product_2044,Whse_J,Category_019,7/9/2012,20000
Product_2046,Whse_J,Category_019,7/11/2012,10000
Product_2047,Whse_J,Category_019,7/13/2012,10000
Product_2042,Whse_J,Category_019,7/19/2012,50000
Product_2048,Whse_J,Category_019,7/20/2012,10000
Product_2043,Whse_J,Category_019,7/23/2012,30000
Product_2044,Whse_J,Category_019,7/23/2012,20000
Product_2046,Whse_J,Category_019,7/26/2012,10000
Product_2047,Whse_J,Category_019,8/1/2012,20000
Product_2045,Whse_J,Category_019,8/1/2012,20000
Product_1643,Whse_J,Category_019,7/30/2012,100
Product_2043,Whse_J,Category_019,8/2/2012,30000
Product_1995,Whse_J,Category_019,8/2/2012,500
Product_1643,Whse_J,Category_019,8/7/2012,100
Product_2044,Whse_J,Category_019,8/9/2012,20000
Product_2042,Whse_J,Category_019,8/9/2012,50000
Product_1995,Whse_J,Category_019,8/17/2012,100
Product_2043,Whse_J,Category_019,8/16/2012,30000
Product_1996,Whse_J,Category_019,8/16/2012,200
Product_2046,Whse_J,Category_019,8/16/2012,10000
Product_2048,Whse_J,Category_019,8/22/2012,5000
Product_2048,Whse_J,Category_019,8/22/2012,10000
Product_2045,Whse_J,Category_019,8/22/2012,20000
Product_2046,Whse_J,Category_019,8/22/2012,20000
Product_2044,Whse_J,Category_019,8/23/2012,20000
Product_2047,Whse_J,Category_019,8/27/2012,10000
Product_2042,Whse_J,Category_019,8/28/2012,50000
Product_2043,Whse_J,Category_019,8/28/2012,30000
Product_1995,Whse_J,Category_019,8/31/2012,100
Product_2048,Whse_J,Category_019,9/6/2012,10000
Product_1643,Whse_J,Category_019,9/18/2012,300
Product_2044,Whse_J,Category_019,9/7/2012,20000
Product_2047,Whse_J,Category_019,9/7/2012,10000
Product_2045,Whse_J,Category_019,9/10/2012,10000
Product_1995,Whse_J,Category_019,9/11/2012,100
Product_1996,Whse_J,Category_019,9/11/2012,200
Product_2043,Whse_J,Category_019,9/12/2012,30000
Product_2046,Whse_J,Category_019,9/12/2012,10000
Product_1643,Whse_J,Category_019,9/19/2012,100
Product_2047,Whse_J,Category_019,9/19/2012,10000
Product_2042,Whse_J,Category_019,9/21/2012,50000
Product_2048,Whse_J,Category_019,9/24/2012,10000
Product_2044,Whse_J,Category_019,9/25/2012,20000
Product_2047,Whse_J,Category_019,10/1/2012,10000
Product_1995,Whse_J,Category_019,9/28/2012,100
Product_2042,Whse_J,Category_019,10/2/2012,50000
Product_2046,Whse_J,Category_019,10/2/2012,10000
Product_2043,Whse_J,Category_019,10/3/2012,30000
Product_2045,Whse_J,Category_019,10/9/2012,10000
Product_2044,Whse_J,Category_019,10/10/2012,20000
Product_2046,Whse_J,Category_019,10/16/2012,10000
Product_2047,Whse_J,Category_019,10/18/2012,10000
Product_1643,Whse_J,Category_019,10/29/2012,500
Product_2047,Whse_J,Category_019,10/22/2012,10000
Product_0639,Whse_J,Category_019,12/4/2012,100
Product_2046,Whse_J,Category_019,10/23/2012,10000
Product_2042,Whse_J,Category_019,10/26/2012,50000
Product_2043,Whse_J,Category_019,10/26/2012,30000
Product_2044,Whse_J,Category_019,10/26/2012,20000
Product_2048,Whse_J,Category_019,10/26/2012,10000
Product_2045,Whse_J,Category_019,11/1/2012,10000
Product_2046,Whse_J,Category_019,11/1/2012,10000
Product_2045,Whse_J,Category_019,11/1/2012,10000
Product_2046,Whse_J,Category_019,11/1/2012,5300
Product_2046,Whse_J,Category_019,11/1/2012,4700
Product_1995,Whse_J,Category_019,11/1/2012,500
Product_2044,Whse_J,Category_019,11/6/2012,20000
Product_1995,Whse_J,Category_019,11/13/2012,500
Product_2043,Whse_J,Category_019,11/7/2012,30000
Product_2046,Whse_J,Category_019,11/7/2012,10000
Product_2045,Whse_J,Category_019,11/8/2012,10000
Product_2042,Whse_J,Category_019,11/12/2012,50000
Product_2048,Whse_J,Category_019,11/14/2012,10000
Product_1995,Whse_J,Category_019,11/15/2012,500
Product_2047,Whse_J,Category_019,11/16/2012,20000
Product_2048,Whse_J,Category_019,11/16/2012,10000
Product_2044,Whse_J,Category_019,11/19/2012,20000
Product_2046,Whse_J,Category_019,11/19/2012,5000
Product_2046,Whse_J,Category_019,11/19/2012,5000
Product_2048,Whse_J,Category_019,11/19/2012,10000
Product_2047,Whse_J,Category_019,11/22/2012,10000
Product_2042,Whse_J,Category_019,12/3/2012,50000
Product_2043,Whse_J,Category_019,12/3/2012,30000
Product_2046,Whse_J,Category_019,12/3/2012,15000
Product_2046,Whse_J,Category_019,12/3/2012,5000
Product_2047,Whse_J,Category_019,12/3/2012,20000
Product_2048,Whse_J,Category_019,12/3/2012,900
Product_2048,Whse_J,Category_019,12/3/2012,1500
Product_2048,Whse_J,Category_019,12/3/2012,17600
